sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
1,17,1,0.58210063,1,2.58210063,2.58210063,2.25369811,4,1.16420126,0.41789937,1.58210063,2,0,0,0.58210063,1,0.41789937,0.58210063,1,1,0.41789937,4,4.58210063,3.16420126,3.25369811,3.83579874,3.41789937,2.83579874,13.41789937,13,13
0.098953019,17.09895302,0.098953019,1,1,2,3.703140944,3.098953019,4,1.802093963,0.901046981,1,2.901046981,0,0,0.901046981,0,0.098953019,1,1,1,0.901046981,4.098953019,3.802093963,3.098953019,1,1.098953019,4.901046981,7.098953019,12.29685906,14,14
0.052458649,16.8950827,0.052458649,1,1,2.104917297,4,2.947541351,4,2,0.947541351,1,2.895082703,0,0,1,0,0.052458649,0.947541351,1,1,0.947541351,4.052458649,3.947541351,3,1,1,5,6.842624054,11.8950827,13.94754135,14
0.981673006,17.98167301,0,0.018326994,1,2.981673006,2.036653987,2.018326994,4,1.018326994,0.018326994,1.981673006,3,0,0,1,0.981673006,0.981673006,1,1,1,0.018326994,4.981673006,4,2.018326994,1,1,4.018326994,7.981673006,13.96334601,13.01832699,14
0.08345413,15.91654587,1,0.91654587,1,3.833091741,3.833091741,2,1.91654587,1,0,1,3.08345413,0,0,1,0.91654587,1,1,1,1,0,3.08345413,2.08345413,3.08345413,1,1.91654587,2.166908259,6,12.83309174,13.91654587,14
0.271667619,17.27166762,1,0.271667619,1,3.456664761,2.456664761,1.815002858,4,0.728332381,0.728332381,1,2,0,0,0,0,1,1,1,1,0.728332381,3.543335239,2,3.271667619,1,2,3.271667619,12.36999428,13.54333524,13.27166762,14
0,16,1,1,0.764080816,3.528161632,3.528161632,1.707757552,1.707757552,1,0,1,2,0,0.235919184,1,1,0,1,1,1,0.764080816,3.764080816,3.764080816,2.471838368,1,1,3.235919184,0,13.52816163,13.76408082,14
1,15,1,0.519691718,1,4,2.960616563,0.480308282,3.039383437,0.960616563,0.480308282,1,1.519691718,0,0,1,1,0.480308282,1,1,0.480308282,0,4,3,3,1.519691718,2.480308282,5,2,14.51969172,14.51969172,14
1,15,1,0.593040648,1,3.186081297,3.186081297,2,2.779121945,1.593040648,0,1,2.220878055,0,0,1,0,1,0.406959352,1,1,0,4.593040648,3,3.406959352,1,1,4.593040648,4.813918703,10.40695935,13,14
0.345402091,16,1,1,0.345402091,2,2.345402091,4,4,0.654597909,0.345402091,1.345402091,1.654597909,0,0.654597909,0.654597909,0.654597909,0,1,1,1,0,3.690804182,3,3.654597909,1,1,3.654597909,0,12.34540209,13.34540209,14
0,16.81411531,0.185884688,1,1,2.371769376,4,2.814115312,3.628230624,1.814115312,0.814115312,1,3,0,0,1,0.185884688,0.185884688,1,1,1,0.814115312,3.814115312,3.628230624,3,1,1.185884688,4.442345936,6.814115312,12.18588469,14,14
0,15.64070638,1,1,1,4,3.28141276,2.07788086,4,0.35929362,0,1,1.71858724,0,0,1,0,0.35929362,1,1,1,0,4.35929362,3.64070638,3.64070638,1,2.35929362,1.64070638,4,13.64070638,14,14
0,16,1,1,1,4,4,3.340794003,4,0.780264668,0,1,1,0,0,0.219735332,0,0.780264668,0.219735332,1,1,0,4.780264668,3.219735332,4,1,2,1.219735332,5.560529335,11.659206,14,14
0.962618491,16.03738151,1,1,1,3.037381509,1.037381509,4,4,1,0,1.037381509,1.074763019,0,0,0.037381509,0.037381509,0.962618491,1,1,0.037381509,0,4.962618491,3,2.037381509,1.962618491,1.962618491,4.925236981,1.925236981,12.11214453,12,14
0,15.51612537,1,1,1,4,3.032250735,4,4,1,0,1,1.967749265,0,0,0.483874632,0,1,0.483874632,1,1,0,5,3,3.516125368,1,2.483874632,1,5.032250735,11.96774926,14,14
0,16,1,1,1,4,4,0.582528564,1.417471436,0.582528564,0,1,2.417471436,0,0,1,0.582528564,0.417471436,0.582528564,1,1,0.582528564,4.417471436,3.582528564,2,1,1,3.834942872,0,13.58252856,13.58252856,14
0.282537051,16.4349259,1,0.717462949,1,4,4,0.282537051,0.565074103,2,0.282537051,1.717462949,2.434925897,0,0,1,1,0.282537051,0.282537051,1,1,0.717462949,4,3,3,1,2.282537051,4.282537051,3.434925897,14,14,14
0.229902709,15.77009729,1,1,1,4,3.540194582,0,2.459805418,0,0,1,2.770097291,0,0,1,0.229902709,0.770097291,0.229902709,1,0.770097291,0,4.770097291,3,2.229902709,1.229902709,1.229902709,5,0.459805418,13.45980542,13.45980542,14
0.1651696,16.6696608,0.1651696,1,1,2.330339199,4,2.8348304,4,2,0.8348304,1,2.669660801,0,0,1,0,0.1651696,0.8348304,1,1,0.8348304,4.1651696,3.8348304,3,1,1,5,6.504491201,11.6696608,13.8348304,14
0,16,1,1,1,4,4,0.679592473,1.320407527,0.679592473,0,1,2.320407527,0,0,1,0.679592473,0.320407527,0.679592473,1,1,0.679592473,4.320407527,3.679592473,2,1,1,3.640815054,0,13.67959247,13.67959247,14
0,17.85929799,1,1,1,4,2.859297989,4,4,1,0.859297989,1.140702011,3.859297989,0,0,1,1,0,1,1,1,0,4,3,3,1,1,3,0,14.14070201,12.85929799,14
0,16,1,1,1,4,4,1.869761192,4,0.289920397,0,1,1,0,0,0.710079603,0,0.289920397,0.710079603,1,1,0,4.289920397,3.710079603,4,1,2,1.710079603,4.579840795,13.13023881,14,14
0.376310037,16.62368996,1,1,1,3.247379926,2.376310037,4,4,0.623689963,0.376310037,2,2.247379926,0,0,0.623689963,0.623689963,0,1,1,1,0,4.376310037,3,3,1,1,3,0,14.24737993,12.75262007,14
0.331198552,17.33119855,0,0.668801448,1,2.331198552,3.337602895,2.668801448,4,1.668801448,0.668801448,1.331198552,3,0,0,1,0.331198552,0.331198552,1,1,1,0.668801448,4.331198552,4,2.668801448,1,1,4.668801448,7.331198552,12.6623971,13.66880145,14
1,16,1,1,1,2.439541233,2.120917534,4,4,0.439541233,0.560458767,1.560458767,1,0,0,0,0,0.439541233,1,1,0.560458767,0,5,3,2.560458767,1.439541233,1.439541233,3.879082466,0.879082466,12.56045877,13.12091753,14
0,16.59277778,0.407222217,1,1,2.814444435,4,3.407222217,4,1.592777783,0.592777783,1,2.185555565,0,0,0.592777783,0,0.407222217,0.592777783,1,1,0.592777783,4.407222217,3.592777783,3.407222217,1,1.407222217,3.37111113,6.592777783,11.59277778,14,14
0.55342165,17.55342165,0.44657835,0,1,3.44657835,2.44657835,1.55342165,4,1,0.44657835,1.55342165,2.55342165,0,0,0.55342165,0.55342165,1,1,1,1,0.44657835,4.106843301,3.106843301,2.44657835,1,1.44657835,3.55342165,10.6794701,13.55342165,13,14
0,17.36578577,1,1,1,4,3.317107113,2.731571548,3.365785774,0.682892887,0.682892887,1,3.682892887,0,0,1,0.682892887,0.317107113,0.682892887,1,1,0,4.317107113,3,2.682892887,1,1,3.634214226,0,13.68289289,13,14
1,15.87469886,1,0,1,2,1.125301136,2.874698864,3.624096593,1.874698864,0,1,1.375903407,0.874698864,0,0.125301136,0,1,1,1,0.125301136,0.874698864,4,3.874698864,4,2.749397729,4.498795458,4.874698864,6,11.87469886,13,14
0.040822773,17,0.959177227,1,1,3.877531681,2,3.959177227,3.959177227,0.959177227,0,1.959177227,2.959177227,0,0,1,1,0.040822773,0.959177227,1,0.959177227,0.040822773,3.959177227,3.081645546,2.959177227,1.040822773,1.040822773,2.918354454,0.081645546,15,12.08164555,14
1,17.28693786,1,0,1,3.356531068,3.643468932,2,4,0.356531068,0,1,2,0,0,0.356531068,0.356531068,1,1,1,1,0.643468932,4.356531068,3.356531068,2.643468932,1,2.643468932,5,10.64346893,15.64346893,15,15
1,16.3788649,0.189432451,0.810567549,0,4,4,3.242270196,0,1,0,1.810567549,2.810567549,0,0,1,0.189432451,1,1,1,1,0.810567549,2.568297353,4,3,1,1,4.431702647,7.378864902,15,15.43170265,15
1,17.44555749,1,0,0.277221253,4,3.722778747,0.554442507,1.108885013,1,0,1,2,0,0,1,1,1,1,1,1,0,5,4,2.722778747,1,1.277221253,2.83166376,9.277221253,15,13.55444251,15
0,15,1,1,0.588771953,2.233684142,2.411228047,2.588771953,2,1.588771953,0,1,2,0,0,0.411228047,0.411228047,0.411228047,0.411228047,1,1,0,3.411228047,2.411228047,2.588771953,1,1.588771953,1,1.177543905,15.17754391,15,15
0.779544173,15.44091165,1,1,1,4,3.779544173,1,1.661367482,2.559088345,0.779544173,1,1.440911655,0,0,1,1,0.220455827,1,1,1,0.220455827,4.779544173,4,2.220455827,1,1.440911655,4.779544173,0,12.22045583,15,15
0.244941146,15,1,1,1,4,4,0,0.244941146,1.755058854,0,1.755058854,1.244941146,0,0,0.244941146,0,1,1,1,0.755058854,0,3.755058854,2.755058854,2,1,1,5,0.979764586,15.51011771,15.75505885,15
0,17.77311465,1,0.773114648,1,3.226885352,3.226885352,3.773114648,3.773114648,0.453770703,0,1,2,0,0,0.226885352,1,0.226885352,1,1,1,1,3.546229297,1.453770703,3.226885352,1,1.773114648,1,0,15.22688535,15,15
1,17.38561553,1,0,0.307192234,4,3.692807766,0.614384468,1.228768936,1,0,1,2,0,0,1,1,1,1,1,1,0,5,4,2.692807766,1,1.307192234,2.921576702,9.307192234,15,13.61438447,15
0.133238832,16.86676117,1,0.866761168,1,3.133238832,2.133238832,3.733522336,4,1.866761168,0,1,2,0,0,0.133238832,0.133238832,1,0.133238832,1,1,0,5,3.133238832,3.733522336,1,2.866761168,3.266477664,10,15.86676117,15,15
0.945181479,15,1,1,1,4,4,0.945181479,0.945181479,2.945181479,0.945181479,1.054818521,1,0,0,0.945181479,0.945181479,0.054818521,1,1,1,0,4.945181479,3.945181479,2,1,1,5,0,12.21927408,15.05481852,15
1,16.0089521,0.004476048,0.995523952,0,4,4,3.982095807,0,1,0,1.995523952,2.995523952,0,0,1,0.004476048,1,1,1,1,0.995523952,2.013428145,4,3,1,1,4.986571855,7.008952096,15,15.98657186,15
1,16.28859706,1,0,0.85570147,4,3.14429853,1.71140294,3.42280588,1,0,1,2,0,0,1,1,1,1,1,1,0,5,4,2.14429853,1,1.85570147,4.56710441,9.85570147,15,14.71140294,15
0,16.87019925,1,0.064900377,0.935099623,3.064900377,2.064900377,3.870199247,3.870199247,1,0,1.935099623,2,0,0,0.064900377,1,0.064900377,1,1,1,0,4,3.935099623,3.870199247,1,2.870199247,1,1.870199247,14,15,15
0,17,1,0,1,0.970825959,2,3.323608653,3.323608653,0.323608653,0.676391347,2,2.676391347,0,0,0,0.323608653,0,1,1,1,0,3.323608653,3.323608653,3.323608653,1.676391347,3,1.676391347,0.647217306,15.35278269,15,15
0.133799201,16.7324016,1,0.133799201,1,2.267598401,4,1.866200799,1.866200799,2.133799201,1,1,1.866200799,0,0,0.133799201,0.133799201,0.866200799,1,1,1,0.866200799,4.133799201,3.133799201,2,1,1,5,0,13.7324016,15,15
0,17.39196003,1,0.391960027,1,1.17588008,2.391960027,3.391960027,3.391960027,0,0.608039973,1.608039973,2.608039973,0,0,0,0.391960027,0,1,1,1,0.391960027,3.391960027,2.216079946,3,1.608039973,2.608039973,1.608039973,0,15.60803997,15,15
0.311288701,16.3774226,1,0.311288701,1,3.311288701,2,3.066133897,3.377422598,1.622577402,0,1.688711299,1.688711299,0,0,0,1,0,1,1,1,0,3.377422598,3.377422598,4,1.311288701,3.311288701,1,2.622577402,14.3112887,15.3112887,15
1,16,0.505012917,1,1,3.494987083,2.494987083,3.010025835,4,0.494987083,0,1.494987083,1,0,0.494987083,1,0.505012917,0.494987083,0,1,1,0,4.010025835,3.505012917,3,1,1,4.505012917,0.989974165,11.50501292,14.49498708,15
1,16,1,0.888399466,1,0.223201068,1.888399466,4,4,2.888399466,0,1,1.111600534,0,0,0,1,0.111600534,0.111600534,1,1,0.111600534,4,2.888399466,2.111600534,1.888399466,3.776798932,5,0,13.22320107,15,15
0,15.86997474,1,0.565012628,1,1.869974744,2,3.434987372,2.869974744,1.565012628,0,1.434987372,2,0,0,0,0.434987372,0,0.434987372,1,1,0,3.434987372,2.869974744,3.434987372,1,2.434987372,1,2,15.13002526,15,15
0.808291443,16.19170856,1,1,1,3,1,3.616582886,3.616582886,1.191708557,1,1.808291443,3.808291443,0,0,1,0.808291443,0,0.808291443,1,1,0,3.808291443,3.191708557,2.191708557,1.191708557,1.383417114,5,0.191708557,12.80829144,14.80829144,15
0.084341866,16.91565813,0.915658134,1,1,3.084341866,1.168683733,2,2.168683733,1.915658134,0.915658134,1.084341866,2.831316267,0,0.084341866,1,0,0.084341866,0,1,1,0,3,3.915658134,3,1.915658134,2.831316267,4.915658134,1.084341866,11.91565813,14.08434187,15
1,16.25525529,0.127627646,0.872372354,0.127627646,3.872372354,4,3.744744708,0.510510585,0.872372354,0,1.872372354,2.872372354,0,0,0.872372354,0,1,1,1,1,1,2.255255292,3.872372354,3,1,1.255255292,5,7.510510585,15.12762765,15.87237235,15
0,16,1,0.723762172,1,4,2.552475655,1,1.723762172,0.828713483,0.723762172,1,2.276237828,0,0,0.276237828,1,0.276237828,1,1,1,1,4.276237828,2.552475655,3.552475655,1,1,3.276237828,1.10495131,14,15,16
1,16.87713132,1,1,1,3.122868679,3.122868679,3.508525286,1.754262643,1.122868679,0.122868679,1,1.122868679,0,0,0.122868679,0,1,0.122868679,1,1,0,4.122868679,3.122868679,4.877131321,2.754262643,4.631393964,5,2.877131321,14.12286868,15,16
0.162918082,16,1,0.162918082,1,4,4,0.837081918,0.837081918,2.837081918,0.162918082,1,2.837081918,0,0,1,0.837081918,1,1,1,1,0.837081918,5,4,4.837081918,1,1.162918082,4.162918082,3.674163836,14.16291808,15,16
0.196728973,16.19672897,1,0.803271027,1,3.803271027,1.803271027,2,3.606542054,2,0,1.196728973,1.803271027,0,0,0.803271027,0,0,0.803271027,1,1,0,3.606542054,2.393457946,3.393457946,1.393457946,1.590186918,4.409813082,2.196728973,14.80327103,16,16
0,16,1,1,1,4,2,1.911355978,3.822711957,1.822711957,0.088644022,1,2,0,0,0.911355978,0.088644022,0,1,1,1,0.088644022,4,2,3,1,1,4.822711957,1.822711957,14.91135598,15.91135598,16
0,16,1,1,1,4,2.828984567,1,3.657969134,0,0.171015433,1,2,0,0,0.828984567,0.171015433,0.828984567,1,1,1,0.171015433,4,2.828984567,4.657969134,1,4.315938268,2.171015433,1.657969134,15.65796913,15.82898457,16
1,17.13223102,0.433884488,1,1,4,3.433884488,0,1.132231023,2,0.433884488,1,2.566115512,0,0,0.433884488,0,0.433884488,1,1,1,0.566115512,5,3.433884488,2.867768977,1,2,4.433884488,5.962808582,15.56611551,15,16
0.716778389,16.71677839,1,1,1,3.283221611,3,3.150335167,2.566443222,0.716778389,0,1,1.283221611,0,0,0.283221611,0,1,0.283221611,1,1,0,4,3,5,2.433556778,5,4.150335167,2.716778389,14.56644322,15.28322161,16
0,15.03530632,0.035306317,0.035306317,1,3.035306317,1.035306317,3.929387366,4,1.035306317,0.964693683,1.964693683,3.929387366,0,0,1,0,0,0.035306317,1,1,0,4,3.929387366,2.035306317,1.964693683,2.929387366,3.070612634,11.64693683,15.96469368,16,16
0,17.86939468,1,0.065302662,1,1.195907985,1.065302662,2.934697338,2.130605324,2,0.934697338,1.934697338,2.934697338,0,0,0.065302662,0,0,1,1,1,0,4.934697338,2.934697338,2.065302662,1,1,4.065302662,0.130605324,17.80409201,16,16
1,18,0.488302953,0.511697047,1,4,3.488302953,0,1.023394093,1.023394093,0,1,2.023394093,0,0,0.488302953,0.488302953,0,1,1,1,1,3.046788187,3.488302953,2,1.488302953,2,2.53509114,7.046788187,16,15,16
0,15.08054905,0.080549052,0.080549052,1,3.080549052,1.080549052,3.838901896,4,1.080549052,0.919450948,1.919450948,3.838901896,0,0,1,0,0,0.080549052,1,1,0,4,3.838901896,2.080549052,1.919450948,2.838901896,3.161098104,11.19450948,15.91945095,16,16
0.836719449,16,1,1,1,1.489841652,0.326561101,3.673438899,4,1.163280551,0,1.836719449,2,0,0,1,0.836719449,0.836719449,1,1,1,0.836719449,4,2.836719449,2.163280551,1,1,3.326561101,2,13.3265611,15.16328055,16
1,17,1,1,1,3.132801349,3.132801349,3.734397301,1.734397301,0.867198651,0,1,1,0,0,0,0,0.867198651,0.132801349,1,1,0,4.132801349,2.867198651,4.734397301,2.734397301,4.601595952,5,3.132801349,14.39840405,15,16
0.321493545,15.67850645,0.678506455,1,1,4,2.321493545,1.35701291,3.678506455,2,0,1,2,0,0,1,0,0.321493545,1,1,1,0.321493545,4,2.964480635,2.678506455,1,1,5,1.35701291,15.64298709,16,16
1,16.93568553,1,1,1,4,4,1.871371058,0,0.128628942,0.064314471,1,1.064314471,0,0,0.064314471,0,0.064314471,1,1,1,0,5,2.128628942,3.064314471,1,2,5,3.871371058,16.87137106,15,16
0.366901282,15.73380256,0.366901282,0.366901282,1,3.366901282,2.100703846,3.266197436,2.532394872,0.633098718,0.633098718,1.633098718,2.899296154,0,0,0.633098718,0,0,0.366901282,1,1,0,4.366901282,3.266197436,2.366901282,1.633098718,2.633098718,3.733802564,9.064789743,16.36690128,15.63309872,16
1,16.99020578,0.504897108,1,1,4,3.504897108,0,0.990205784,2,0.504897108,1,2.495102892,0,0,0.504897108,0,0.504897108,1,1,1,0.495102892,5,3.504897108,3.009794216,1,2,4.504897108,5.465720243,15.49510289,15,16
1,17.26767258,0.732327419,1,1,4,3.732327419,1.464654838,0.535345162,0.535345162,0,1,1.535345162,0,0,0,0,0,1,1,1,0.267672581,5,2.267672581,2.732327419,1,2,4.732327419,5.338362905,16.73232742,15,16
0.088009847,17.73597046,1,0.088009847,0.911990153,1.088009847,1.088009847,3.088009847,2.176019695,1.823980305,1.088009847,1.911990153,3,0,0,0.088009847,0,0,1,1,1,0.088009847,4.911990153,3.176019695,2,1,1,3.911990153,0,17.64796061,16,16
0.326862464,16,1,0.673137536,1,4,2,0.673137536,2.653724929,0.653724929,0.673137536,1,2,0,0,0,0.673137536,0.326862464,1,1,1,0.673137536,4,2.980587393,2.346275071,1,1.653724929,3.653724929,0.653724929,14.32686246,15,16
1,18,0.811102769,0.188897231,1,4,3.811102769,0,0.377794462,0.377794462,0,1,1.377794462,0,0,0.811102769,0.811102769,0,1,1,1,1,1.755588923,3.811102769,2,1.811102769,2,1.566691692,5.755588923,16,15,16
0.766469518,16,1,0.233530482,1,4,2.233530482,0.233530482,4,1.532939036,0,1,2,0,0,0.233530482,0,1,1,1,1,0,4,4.532939036,1.934121927,1,3.467060964,4.299408555,2,15.23353048,15.23353048,16
0.796551111,15.61034667,0.203448889,0.796551111,1,3.389653332,2.593102221,0.610346668,2.796551111,2,0.203448889,1.203448889,2.203448889,0,0,0.796551111,0,0.796551111,1,1,1,0.796551111,4.203448889,4.593102221,2,1,1,4.796551111,0,17.20344889,16,16
1,16.47904887,1,1,1,4,4,0.958097745,0,1.041902255,0.520951128,1,1.520951128,0,0,0.520951128,0,0.520951128,1,1,1,0,5,3.041902255,3.520951128,1,2,5,2.958097745,15.95809774,15,16
0,16,1,1,1,4,2,1.673037916,3.346075832,1.346075832,0.326962084,1,2,0,0,0.673037916,0.326962084,0,1,1,1,0.326962084,4,2,3,1,1,4.346075832,1.346075832,14.67303792,15.67303792,16
0.599170804,15.4008292,1,1,0.400829196,2.801658391,2,2.797512413,3.198341609,0,1.599170804,1,2.599170804,0,0,0.599170804,0.400829196,0,1,1,1,1,4,3.797512413,2.400829196,1,1,3,0,14,15.5991708,16
1,17.24202863,1,0.378985684,1,4,4,0,0,0.757971367,0.378985684,1,1.378985684,0,0,1,0.621014316,0.378985684,1,1,1,0.621014316,2.515942735,4,2.757971367,1.621014316,2,2.515942735,3.863042949,15.62101432,15,16
1,16.63874221,1,0.680628895,1,4,4,0,0,1.36125779,0.680628895,1,1.680628895,0,0,1,0.319371105,0.680628895,1,1,1,0.319371105,3.72251558,4,3.36125779,1.319371105,2,3.72251558,2.958113315,15.31937111,15,16
0,16,1,1,1,4,2,1.752767934,3.505535868,1.505535868,0.247232066,1,2,0,0,0.752767934,0.247232066,0,1,1,1,0.247232066,4,2,3,1,1,4.505535868,1.505535868,14.75276793,15.75276793,16
1,15.71471289,0.714712894,0.285287106,1,4,2.285287106,0,3.714712894,2,0,1,2,0,0,0.285287106,0,1,1,1,1,0.285287106,4,5,1.285287106,1,2.429425789,5,1.429425789,15.57057421,15.28528711,16
1,17.72499372,1,0,1,3.724993725,3.174981174,0.550012551,0.550012551,0.550012551,0,1.275006275,1,0,0,0.724993725,0.724993725,0,0.724993725,1,1,0.724993725,1.275006275,4,2.825018826,2.275006275,2.550012551,1.275006275,4.449987449,15.44998745,15.27500628,16
0.21989766,16,1,1,1,3.34030702,1.56020468,1.65969298,2.43979532,0.21989766,0.78010234,1.21989766,2,0,0,0.21989766,1,0.21989766,1,1,1,1,4,2.21989766,2.78010234,1,1,3,0.43979532,13.78010234,15,16
0.866647845,16,1,1,1,4,3.73329569,0.26670431,0.53340862,2,0.866647845,1,2,0,0,1,0,0.866647845,1,1,1,0,4.866647845,3.73329569,3.866647845,1,1.866647845,5,2,15,15.13335216,16
0.847788517,16,1,1,1,1.456634448,0.304422965,3.695577035,4,1.152211483,0,1.847788517,2,0,0,1,0.847788517,0.847788517,1,1,1,0.847788517,4,2.847788517,2.152211483,1,1,3.304422965,2,13.30442297,15.15221148,16
0,15.1073937,0.107393696,0,1,3.107393696,1.322181088,3.677818912,3.677818912,1.214787392,0.892606304,1.892606304,3.892606304,0,0,1,0.107393696,0.107393696,0.107393696,1,1,0.107393696,4.107393696,4,2.322181088,1.892606304,2.785212608,3.107393696,11.14085043,15.78521261,15.8926063,16
0.287310681,16,1,1,1,4,2.574621363,0.712689319,1.425378637,0.574621363,1,1,2,0,0,0.287310681,0.712689319,0.287310681,1,1,1,0.712689319,4.287310681,2.574621363,3.287310681,1,1.287310681,3.574621363,0.574621363,14.28731068,15,16
0,16,1,1,1,4,2,1.433586232,2.867172465,0.867172465,0.566413768,1,2,0,0,0.433586232,0.566413768,0,1,1,1,0.566413768,4,2,3,1,1,3.867172465,0.867172465,14.43358623,15.43358623,16
0.188702591,16,1,0.811297409,1,4,2,1.622594818,4,2,0,1,2,0,0,0.811297409,0,0.188702591,1,1,1,0,4,2.566107773,2.622594818,1,1.377405182,5,2,15,15.81129741,16
0.880963174,16,1,1,1,1.357110477,0.238073652,3.642889523,3.761926348,0.880963174,0.119036826,1.880963174,2,0,0,0.880963174,1,0.880963174,1,1,1,1,4,2.880963174,2.119036826,1,1,3,1.761926348,13.11903683,15,16
0.241780092,16.51643982,1,1,1,2.483560185,4,2,2,1,0.758219908,1.241780092,2,0,0,1,0,1,1,1,0.241780092,0,4.758219908,3.758219908,1.758219908,1.758219908,2.516439815,5,0,16.24178009,16.75821991,17
0,17.73517279,1,0.132413607,1,2.867586393,3,2,1.735172785,0.397240822,0,1,3.735172785,0,0.132413607,0.867586393,0,0,1,1,1,0,4.602759178,3,2.735172785,1,1,1.264827215,6.337931964,16,15.13241361,17
0.239436375,17.23943637,0.760563625,0.760563625,0.760563625,2.239436375,4,2.47887275,2.47887275,1,0.760563625,1.239436375,2,0,0,1,0.239436375,1,1,1,0.239436375,0,4.760563625,3.52112725,2.718309124,2.239436375,3.239436375,4.042254501,3.112672873,16.23943637,17,17
0.225742569,16.77425743,1,1,1,2.451485138,4,2,1.548514862,1.451485138,1,1,2.225742569,0,0,1,0,1,1,1,0.225742569,0.225742569,4.774257431,4,2.225742569,1.774257431,2.548514862,4.774257431,0,16,17,17
0.315341342,17.36931732,1,0.315341342,1,3.315341342,3.315341342,2,1.369317317,0.946024025,0.315341342,1,3.684658658,0,0,1,0,0.315341342,1,1,1,0.315341342,4.684658658,3.315341342,3,1,1,1.946024025,4.792610609,16,15.63068268,17
0.385359391,17.22928122,1,0.385359391,1,3.385359391,3.385359391,2,1.229281218,1.156078173,0.385359391,1,3.614640609,0,0,1,0,0.385359391,1,1,1,0.385359391,4.614640609,3.385359391,3,1,1,2.156078173,4.302484262,16,15.77071878,17
0.344320848,16,1,1,1,2.688641697,3.344320848,2,0,3,0.344320848,1,2.344320848,0,0.655679152,0.344320848,0,0.344320848,1,1,1,0.344320848,2.688641697,3.344320848,1.688641697,1,1,3.344320848,1.311358303,16,16.34432085,17
1,15.91010992,1,1,1,4,4,2,0.179780155,2.820219845,0.910109923,1.089890077,2.910109923,0,0,1,0,1,1,1,1,0.910109923,4,3.910109923,2.820219845,1,1,4.089890077,0,16.08989008,16.91010992,17
0.767065773,16.23293423,1,1,1,3.534131547,4,2,0.465868453,2.534131547,1,1,2.767065773,0,0,1,0,1,1,1,0.767065773,0.767065773,4.232934227,4,2.767065773,1.232934227,1.465868453,4.232934227,0,16,17,17
0.360991431,16,1,1,1,2.721982861,3.360991431,2,0,3,0.360991431,1,2.360991431,0,0.639008569,0.360991431,0,0.360991431,1,1,1,0.360991431,2.721982861,3.360991431,1.721982861,1,1,3.360991431,1.278017139,16,16.36099143,17
0.757591156,17.75759116,0.242408844,0.242408844,0.242408844,2.757591156,4,3.515182312,3.515182312,1,0.242408844,1.757591156,2,0,0,1,0.757591156,1,1,1,0.757591156,0,4.242408844,2.484817688,4.272773468,2.757591156,3.757591156,1.969635376,9.848685027,16.75759116,17,17
1,16.90235862,0.548820691,0.548820691,0.548820691,3.548820691,4,2.902358618,1.804717236,2.097641382,0.548820691,1.451179309,2.548820691,0,0,1,0.451179309,1,1,1,1,0.548820691,4,3.097641382,3.902358618,1.902358618,2.353537927,2.646462073,5.865331017,16.45117931,17,17
0.37843916,17.24312168,1,0.37843916,1,3.37843916,3.37843916,2,1.243121679,1.135317481,0.37843916,1,3.62156084,0,0,1,0,0.37843916,1,1,1,0.37843916,4.62156084,3.37843916,3,1,1,2.135317481,4.350925878,16,15.75687832,17
0.859821839,16.14017816,1,1,1,3.719643677,4,2,0.280356323,2.719643677,1,1,2.859821839,0,0,1,0,1,1,1,0.859821839,0.859821839,4.140178161,4,2.859821839,1.140178161,1.280356323,4.140178161,0,16,17,17
0,16.01824223,1,1,1,2,3.018242229,2,0.036484458,2.963515542,0.018242229,1,2,0,0.981757771,0.018242229,0,0.018242229,1,1,0.981757771,0,2.054726687,3.018242229,1.018242229,1.018242229,1.036484458,3.036484458,1.963515542,16,16.01824223,17
0,16.98773169,1,0.506134157,1,2.493865843,3,2,0.987731686,1.518402471,0,1,2.987731686,0,0.506134157,0.493865843,0,0,1,1,1,0,3.481597529,3,1.987731686,1,1,2.012268314,4.469329216,16,15.50613416,17
0.632777807,15.73444439,1,1,1,3.265555614,4,2,2,1,0.367222193,1.632777807,2,0,0,1,0,1,1,1,0.632777807,0,4.367222193,3.367222193,1.367222193,1.367222193,1.734444386,5,0,16.63277781,16.36722219,17
0.394113392,16,1,1,1,2.788226784,3.394113392,2,0,3,0.394113392,1,2.394113392,0,0.605886608,0.394113392,0,0.394113392,1,1,1,0.394113392,2.788226784,3.394113392,1.788226784,1,1,3.394113392,1.211773216,16,16.39411339,17
1,15.06410995,1,1,1,4,4,2,1.871780097,1.128219903,0.064109952,1.935890048,2.064109952,0,0,1,0,1,1,1,1,0.064109952,4,3.064109952,1.128219903,1,1,4.935890048,0,16.93589005,16.06410995,17
0.942312823,15.05768718,1,1,1,3.884625646,3.942312823,2,1.884625646,1.115374354,0,1.942312823,2,0,0.057687177,0.942312823,0,0.942312823,1,1,1,0,3.884625646,3,1,1,1,4.884625646,0.115374354,16.94231282,16,17
0,17.09213195,1,0.907868054,1,2.092131946,3.907868054,2,2,0.907868054,0.907868054,1,2.184263892,0,0,1,0,0.907868054,1,1,0.092131946,0,5,3.907868054,2.092131946,1.907868054,2.815736108,4.631472216,0.644923623,16,16.81573611,17
